														
Stagnation Pressure	Static Pressure	Stagnation Temperature	Manifold Pressure	Tank Pressure	Mach Number	Velocity	Static Temperature	Mass Flow	Static Density	Reynold's Number	BL Pstatic	Time	X	Y
29.573	3.673	95.674	38.518	290.133	2.018	526.602	-153.656	6.638	0.521	NaN	3.499	167274.430	0.000	0.340
29.608	3.673	95.696	38.589	290.951	2.019	526.725	-153.750	6.641	0.521	NaN	3.645	167274.544	0.000	0.340
29.629	3.674	95.500	38.537	291.939	2.019	526.659	-153.884	6.646	0.521	NaN	4.115	167274.670	0.000	0.340
29.665	3.683	95.529	38.480	292.283	2.019	526.576	-153.776	6.657	0.522	NaN	4.022	167274.793	0.000	0.340
29.642	3.684	95.548	38.597	293.241	2.018	526.492	-153.677	6.656	0.522	NaN	3.555	167274.905	0.000	0.340
29.699	3.688	95.569	38.482	292.409	2.019	526.583	-153.742	6.665	0.523	NaN	3.940	167275.020	0.000	0.340
29.645	3.685	95.582	38.510	292.532	2.018	526.481	-153.634	6.657	0.523	NaN	3.661	167275.132	0.000	0.340
29.630	3.684	95.582	38.462	292.193	2.018	526.459	-153.613	6.655	0.522	NaN	3.732	167275.247	0.000	0.340
29.573	3.683	95.575	38.405	291.754	2.017	526.307	-153.475	6.648	0.522	NaN	3.684	167275.370	0.000	0.340
29.623	3.679	95.601	38.431	292.109	2.018	526.575	-153.703	6.649	0.522	NaN	3.344	167275.501	0.000	0.340
29.690	3.680	95.600	38.605	293.366	2.020	526.768	-153.887	6.656	0.522	NaN	4.078	167275.624	0.000	0.340
29.666	3.683	95.535	38.488	292.306	2.019	526.584	-153.777	6.657	0.522	NaN	4.015	167275.739	0.000	0.340
29.635	3.680	95.483	38.293	289.006	2.019	526.543	-153.791	6.651	0.522	NaN	3.673	167275.870	0.000	0.340
29.615	3.679	95.433	38.629	289.116	2.018	526.465	-153.767	6.649	0.522	NaN	3.997	167275.992	0.000	0.350
29.628	3.679	95.426	38.488	290.397	2.019	526.506	-153.812	6.650	0.522	NaN	3.754	167276.107	0.000	0.350
29.632	3.678	95.421	38.398	291.549	2.019	526.547	-153.856	6.650	0.522	NaN	4.021	167276.220	0.000	0.350
29.638	3.680	95.402	38.337	291.227	2.019	526.501	-153.832	6.653	0.522	NaN	4.094	167276.340	0.000	0.350
29.668	3.681	95.376	38.530	292.752	2.019	526.557	-153.911	6.657	0.522	NaN	4.123	167276.470	0.000	0.350
29.622	3.680	95.359	38.473	292.106	2.018	526.426	-153.804	6.651	0.522	NaN	3.851	167276.593	0.000	0.350
29.583	3.682	95.281	38.360	291.457	2.017	526.232	-153.698	6.649	0.522	NaN	3.848	167276.710	0.000	0.350
29.573	3.675	95.221	38.527	292.552	2.018	526.328	-153.849	6.643	0.522	NaN	4.049	167276.833	0.000	0.350
29.566	3.670	95.186	38.403	291.752	2.019	526.417	-153.968	6.637	0.521	NaN	3.949	167276.953	0.000	0.350
29.642	3.676	95.131	38.404	291.789	2.019	526.485	-154.087	6.651	0.522	NaN	3.936	167277.062	0.000	0.350
29.664	3.680	95.089	38.660	293.730	2.019	526.430	-154.077	6.657	0.523	NaN	3.885	167277.177	0.000	0.350
29.606	3.679	95.056	38.446	291.626	2.018	526.269	-153.958	6.650	0.522	NaN	3.866	167277.308	0.000	0.350
29.615	3.681	95.015	38.461	290.098	2.018	526.213	-153.947	6.654	0.523	NaN	3.774	167277.431	0.000	0.360
29.645	3.681	94.972	38.398	290.642	2.019	526.292	-154.064	6.657	0.523	NaN	4.106	167277.550	0.000	0.360
29.616	3.681	94.948	38.553	291.564	2.018	526.197	-153.998	6.654	0.523	NaN	3.959	167277.659	0.000	0.360
29.614	3.676	94.917	38.439	292.143	2.019	526.286	-154.113	6.650	0.522	NaN	4.194	167277.769	0.000	0.360
29.611	3.677	94.898	38.442	291.988	2.019	526.260	-154.108	6.650	0.522	NaN	4.024	167277.880	0.000	0.360
29.643	3.676	94.862	38.395	291.877	2.019	526.371	-154.248	6.652	0.522	NaN	3.821	167277.995	0.000	0.360
29.634	3.676	94.845	38.428	292.032	2.019	526.319	-154.217	6.652	0.522	NaN	3.863	167278.117	0.000	0.360
29.607	3.678	94.818	38.629	293.389	2.018	526.179	-154.111	6.651	0.522	NaN	3.879	167278.232	0.000	0.360
29.623	3.676	94.780	38.351	291.336	2.019	526.261	-154.227	6.651	0.522	NaN	4.303	167278.345	0.000	0.360
29.618	3.677	94.746	38.471	292.252	2.019	526.214	-154.216	6.651	0.522	NaN	4.107	167278.466	0.000	0.360
29.620	3.680	94.716	38.638	293.431	2.018	526.117	-154.154	6.655	0.523	NaN	4.310	167278.597	0.000	0.360
29.585	3.680	94.662	38.468	292.198	2.017	525.985	-154.084	6.652	0.523	NaN	3.869	167278.712	0.000	0.360
29.621	3.677	94.580	38.458	291.598	2.019	526.132	-154.304	6.653	0.523	NaN	4.204	167278.825	0.000	0.360
29.659	3.675	94.392	38.595	288.922	2.020	526.214	-154.570	6.656	0.523	NaN	4.227	167278.939	0.000	0.370
29.646	3.677	94.426	38.512	290.438	2.019	526.128	-154.454	6.657	0.523	NaN	4.442	167279.052	0.000	0.370
29.608	3.678	94.412	38.313	290.078	2.018	525.977	-154.326	6.654	0.523	NaN	4.484	167279.168	0.000	0.370
29.589	3.675	94.416	38.493	292.480	2.018	525.995	-154.339	6.649	0.522	NaN	4.228	167279.292	0.000	0.370
29.605	3.675	94.402	38.625	293.454	2.019	526.050	-154.405	6.650	0.522	NaN	4.150	167279.409	0.000	0.370
29.665	3.678	94.350	38.519	292.716	2.019	526.130	-154.533	6.660	0.523	NaN	4.315	167279.532	0.000	0.370
29.609	3.677	94.169	38.388	291.513	2.018	525.889	-154.486	6.655	0.523	NaN	4.294	167279.659	0.000	0.370
29.660	3.677	94.192	38.289	291.048	2.020	526.077	-154.640	6.659	0.523	NaN	4.344	167279.778	0.000	0.370
29.672	3.681	94.193	38.590	293.081	2.019	526.012	-154.578	6.664	0.524	NaN	4.078	167279.894	0.000	0.370
29.609	3.681	94.196	38.685	293.777	2.018	525.812	-154.386	6.658	0.523	NaN	4.230	167280.018	0.000	0.370
29.626	3.678	93.989	38.313	291.131	2.019	525.851	-154.630	6.658	0.523	NaN	4.567	167280.147	0.000	0.370
29.615	3.674	94.015	38.500	292.420	2.019	525.914	-154.664	6.653	0.523	NaN	4.046	167280.267	0.000	0.370
29.662	3.675	94.024	38.560	290.637	2.020	526.048	-154.781	6.658	0.523	NaN	3.894	167280.383	0.000	0.370
29.633	3.676	94.050	38.503	291.361	2.019	525.945	-154.658	6.656	0.523	NaN	4.185	167280.508	0.000	0.380
29.624	3.675	93.802	38.599	291.072	2.019	525.820	-154.788	6.656	0.523	NaN	4.068	167280.639	0.000	0.380
29.664	3.679	93.836	38.537	292.745	2.019	525.873	-154.803	6.663	0.524	NaN	4.251	167280.754	0.000	0.380
29.701	3.686	93.878	38.528	292.760	2.019	525.826	-154.717	6.674	0.524	NaN	4.556	167280.870	0.000	0.380
29.648	3.684	93.884	38.541	292.769	2.018	525.722	-154.613	6.666	0.524	NaN	4.448	167280.990	0.000	0.380
29.680	3.683	93.887	38.500	292.600	2.019	525.838	-154.719	6.669	0.524	NaN	4.734	167281.099	0.000	0.380
29.665	3.682	93.904	38.587	293.087	2.019	525.827	-154.692	6.666	0.524	NaN	4.345	167281.210	0.000	0.380
29.673	3.685	93.755	38.263	290.663	2.018	525.703	-154.724	6.671	0.524	NaN	4.457	167281.327	0.000	0.380
29.655	3.684	93.702	38.552	292.812	2.018	525.640	-154.717	6.669	0.524	NaN	4.443	167281.450	0.000	0.380
29.695	3.685	93.713	38.507	292.400	2.019	525.762	-154.822	6.673	0.524	NaN	4.852	167281.562	0.000	0.380
29.725	3.689	93.714	38.428	291.928	2.019	525.756	-154.815	6.680	0.525	NaN	4.406	167281.674	0.000	0.380
29.641	3.687	93.708	38.587	293.194	2.017	525.520	-154.597	6.670	0.524	NaN	4.490	167281.784	0.000	0.380
29.587	3.681	93.674	38.535	290.082	2.017	525.498	-154.611	6.659	0.524	NaN	4.542	167281.894	0.000	0.380
29.608	3.675	93.623	38.480	288.679	2.019	525.685	-154.839	6.655	0.523	NaN	4.251	167282.005	0.000	0.390
29.667	3.677	93.601	38.593	291.890	2.020	525.809	-154.978	6.664	0.524	NaN	4.595	167282.118	0.000	0.390
29.658	3.683	93.617	38.539	292.737	2.018	525.637	-154.799	6.669	0.524	NaN	4.440	167282.230	0.000	0.390
29.688	3.687	93.576	38.513	292.590	2.018	525.619	-154.823	6.676	0.525	NaN	4.769	167282.351	0.000	0.390
29.646	3.686	93.616	38.630	293.434	2.018	525.523	-154.693	6.670	0.524	NaN	4.790	167282.464	0.000	0.390
29.671	3.688	93.417	38.480	292.365	2.018	525.473	-154.845	6.675	0.525	NaN	4.960	167282.579	0.000	0.390
29.723	3.685	93.394	38.539	292.804	2.020	525.695	-155.077	6.678	0.525	NaN	4.742	167282.703	0.000	0.390
29.678	3.687	93.239	38.524	292.574	2.018	525.423	-154.975	6.677	0.525	NaN	4.569	167282.819	0.000	0.390
29.635	3.687	93.265	38.555	292.798	2.017	525.304	-154.837	6.672	0.525	NaN	4.703	167282.949	0.000	0.390
29.651	3.688	93.289	38.586	293.160	2.017	525.328	-154.836	6.675	0.525	NaN	4.963	167283.069	0.000	0.390
29.684	3.687	93.305	38.562	292.950	2.018	525.477	-154.960	6.677	0.525	NaN	4.612	167283.180	0.000	0.390
29.665	3.685	93.337	38.508	292.535	2.018	525.483	-154.934	6.673	0.525	NaN	4.600	167283.292	0.000	0.390
29.675	3.682	93.317	38.574	288.847	2.019	525.576	-155.042	6.671	0.524	NaN	4.665	167283.411	0.000	0.400
29.681	3.688	93.206	38.611	291.039	2.018	525.380	-154.968	6.679	0.525	NaN	4.773	167283.523	0.000	0.400
29.648	3.686	93.070	38.592	292.226	2.018	525.269	-154.998	6.674	0.525	NaN	4.847	167283.652	0.000	0.400
29.662	3.684	93.032	38.534	292.815	2.018	525.344	-155.108	6.674	0.525	NaN	5.028	167283.772	0.000	0.400
29.697	3.689	92.915	38.677	293.825	2.018	525.284	-155.169	6.682	0.526	NaN	4.838	167283.887	0.000	0.400
29.711	3.688	92.944	38.540	292.748	2.019	525.354	-155.205	6.683	0.526	NaN	5.006	167284.007	0.000	0.400
29.606	3.685	92.964	38.465	292.294	2.017	525.123	-154.967	6.669	0.525	NaN	4.863	167284.130	0.000	0.400
29.682	3.683	92.969	38.647	293.613	2.019	525.411	-155.234	6.675	0.525	NaN	4.887	167284.246	0.000	0.400
29.694	3.686	92.959	38.753	294.407	2.019	525.360	-155.196	6.679	0.525	NaN	5.180	167284.361	0.000	0.400
29.659	3.684	92.946	38.415	291.869	2.018	525.292	-155.144	6.674	0.525	NaN	4.932	167284.484	0.000	0.400
29.658	3.684	92.938	38.521	292.626	2.018	525.292	-155.153	6.674	0.525	NaN	5.253	167284.613	0.000	0.400
29.665	3.683	92.897	38.720	294.084	2.019	525.329	-155.228	6.673	0.525	NaN	4.861	167284.729	0.000	0.400
29.701	3.685	92.619	38.646	290.648	2.019	525.260	-155.441	6.680	0.526	NaN	4.771	167284.851	0.000	0.400
29.688	3.686	92.646	38.579	287.475	2.019	525.186	-155.345	6.681	0.526	NaN	4.868	167284.982	0.000	0.410
29.710	3.684	92.634	38.546	291.033	2.019	525.306	-155.470	6.681	0.526	NaN	5.030	167285.096	0.000	0.410
29.708	3.686	92.643	38.694	293.401	2.019	525.262	-155.420	6.682	0.526	NaN	5.116	167285.205	0.000	0.410
29.748	3.687	92.474	38.678	293.760	2.020	525.268	-155.594	6.689	0.526	NaN	5.096	167285.314	0.000	0.410
29.708	3.689	92.448	38.499	292.186	2.018	525.080	-155.443	6.687	0.526	NaN	5.062	167285.424	0.000	0.410
29.698	3.687	92.447	38.635	293.513	2.019	525.100	-155.463	6.684	0.526	NaN	5.512	167285.534	0.000	0.410
29.732	3.687	92.444	38.747	294.353	2.019	525.211	-155.569	6.687	0.526	NaN	5.108	167285.644	0.000	0.410
29.732	3.690	92.438	38.510	292.387	2.019	525.143	-155.511	6.690	0.526	NaN	5.321	167285.752	0.000	0.410
29.737	3.692	92.285	38.563	292.915	2.019	525.038	-155.565	6.693	0.527	NaN	4.768	167285.861	0.000	0.410
29.731	3.692	92.296	38.705	294.001	2.019	525.023	-155.540	6.692	0.527	NaN	5.086	167285.971	0.000	0.410
29.696	3.688	92.314	38.680	293.805	2.018	525.009	-155.509	6.685	0.526	NaN	5.153	167286.081	0.000	0.410
29.710	3.686	92.299	38.710	293.991	2.019	525.097	-155.607	6.685	0.526	NaN	5.312	167286.192	0.000	0.410
29.714	3.686	92.064	38.640	292.162	2.019	524.995	-155.746	6.687	0.526	NaN	5.258	167286.325	0.000	0.410
29.737	3.686	92.116	38.701	291.209	2.020	525.103	-155.796	6.688	0.526	NaN	5.365	167286.448	0.000	0.420
29.735	3.685	91.987	38.542	291.470	2.020	525.056	-155.880	6.688	0.526	NaN	5.214	167286.560	0.000	0.420
29.727	3.690	92.010	38.561	292.288	2.019	524.923	-155.732	6.692	0.527	NaN	4.948	167286.674	0.000	0.420
29.739	3.694	92.038	38.722	294.211	2.018	524.869	-155.653	6.697	0.527	NaN	5.143	167286.797	0.000	0.420
29.750	3.691	92.067	38.635	293.473	2.019	524.994	-155.742	6.695	0.527	NaN	5.160	167286.913	0.000	0.420
29.712	3.694	92.073	38.646	293.646	2.018	524.807	-155.560	6.694	0.527	NaN	5.502	167287.032	0.000	0.420
29.691	3.695	92.072	38.707	294.032	2.017	524.709	-155.468	6.693	0.527	NaN	5.223	167287.147	0.000	0.420
29.698	3.694	92.068	38.730	294.077	2.018	524.765	-155.525	6.692	0.527	NaN	5.647	167287.262	0.000	0.420
29.752	3.689	92.045	38.682	293.846	2.019	525.032	-155.800	6.694	0.527	NaN	5.623	167287.379	0.000	0.420
29.712	3.689	91.865	38.656	293.687	2.019	524.839	-155.798	6.690	0.527	NaN	4.998	167287.508	0.000	0.420
29.675	3.685	91.785	38.564	293.066	2.019	524.777	-155.819	6.683	0.526	NaN	5.221	167287.640	0.000	0.420
29.727	3.689	91.689	38.761	294.429	2.019	524.798	-155.935	6.693	0.527	NaN	5.273	167287.757	0.000	0.420
29.745	3.690	91.627	38.832	291.464	2.019	524.788	-155.988	6.696	0.527	NaN	5.046	167287.879	0.000	0.420
29.698	3.686	91.564	38.679	289.848	2.019	524.718	-155.985	6.688	0.527	NaN	5.049	167287.993	0.000	0.430
29.757	3.685	91.501	38.685	291.581	2.020	524.888	-156.208	6.694	0.527	NaN	5.527	167288.124	0.000	0.430
29.758	3.691	91.551	38.833	294.900	2.019	524.761	-156.038	6.699	0.528	NaN	5.557	167288.247	0.000	0.430
29.759	3.693	91.593	38.726	294.193	2.019	524.730	-155.967	6.701	0.528	NaN	5.330	167288.361	0.000	0.430
29.730	3.695	91.541	38.681	293.890	2.018	524.585	-155.882	6.700	0.528	NaN	5.264	167288.482	0.000	0.430
29.760	3.696	91.409	38.683	293.806	2.018	524.582	-156.011	6.705	0.528	NaN	5.173	167288.594	0.000	0.430
29.800	3.696	91.449	38.765	294.561	2.019	524.724	-156.105	6.709	0.528	NaN	5.433	167288.711	0.000	0.430
29.798	3.697	91.479	38.722	294.212	2.019	524.715	-156.066	6.709	0.528	NaN	5.702	167288.830	0.000	0.430
29.751	3.695	91.488	38.812	294.811	2.018	524.623	-155.971	6.702	0.528	NaN	5.789	167288.952	0.000	0.430
29.795	3.697	91.475	38.669	293.726	2.019	524.709	-156.065	6.709	0.528	NaN	5.513	167289.067	0.000	0.430
29.784	3.697	91.462	38.746	294.439	2.019	524.651	-156.023	6.708	0.528	NaN	5.427	167289.180	0.000	0.430
29.795	3.699	91.447	38.758	293.513	2.019	524.633	-156.021	6.711	0.529	NaN	5.486	167289.302	0.000	0.430
29.768	3.698	91.428	38.713	289.496	2.018	524.555	-155.967	6.708	0.528	NaN	5.540	167289.430	0.000	0.440
29.790	3.697	91.411	38.705	291.311	2.019	524.658	-156.080	6.709	0.528	NaN	5.458	167289.542	0.000	0.440
29.752	3.697	91.388	38.763	293.193	2.018	524.516	-155.971	6.706	0.528	NaN	5.552	167289.657	0.000	0.440
29.782	3.697	91.160	38.647	293.618	2.019	524.500	-156.184	6.710	0.529	NaN	5.584	167289.778	0.000	0.440
29.768	3.695	91.154	38.757	294.317	2.019	524.507	-156.195	6.707	0.528	NaN	5.755	167289.900	0.000	0.440
29.737	3.696	91.170	38.701	293.935	2.018	524.404	-156.082	6.704	0.528	NaN	5.367	167290.017	0.000	0.440
29.754	3.695	91.192	38.737	294.248	2.018	524.489	-156.140	6.705	0.528	NaN	5.289	167290.140	0.000	0.440
29.822	3.696	91.166	38.746	294.452	2.020	524.658	-156.326	6.713	0.529	NaN	5.628	167290.262	0.000	0.440
29.766	3.700	91.161	38.638	293.630	2.018	524.381	-156.069	6.711	0.529	NaN	5.614	167290.378	0.000	0.440
29.744	3.700	91.137	38.776	294.519	2.017	524.306	-156.023	6.709	0.529	NaN	5.722	167290.501	0.000	0.440
29.758	3.698	91.092	38.772	294.461	2.018	524.378	-156.135	6.709	0.529	NaN	5.970	167290.620	0.000	0.440
29.762	3.700	91.059	38.715	294.050	2.018	524.330	-156.123	6.711	0.529	NaN	5.347	167290.735	0.000	0.440
29.813	3.701	91.018	38.743	292.474	2.019	524.436	-156.265	6.718	0.529	NaN	5.895	167290.856	0.000	0.440
29.766	3.700	91.003	38.843	293.220	2.018	524.304	-156.155	6.712	0.529	NaN	5.654	167290.972	0.000	0.450
29.795	3.698	90.966	38.769	293.779	2.019	524.430	-156.311	6.713	0.529	NaN	6.069	167291.084	0.000	0.450
29.816	3.699	90.925	38.717	293.927	2.019	524.443	-156.364	6.717	0.529	NaN	5.904	167291.206	0.000	0.450
29.772	3.700	90.889	38.907	295.670	2.018	524.264	-156.232	6.714	0.529	NaN	5.876	167291.331	0.000	0.450
29.773	3.699	90.857	38.916	295.590	2.018	524.285	-156.284	6.713	0.529	NaN	6.044	167291.444	0.000	0.450
29.803	3.701	90.824	38.728	294.041	2.019	524.320	-156.349	6.718	0.529	NaN	5.695	167291.555	0.000	0.450
29.796	3.699	90.782	38.930	295.795	2.019	524.311	-156.383	6.716	0.529	NaN	5.478	167291.669	0.000	0.450
29.740	3.699	90.562	38.862	295.225	2.018	524.055	-156.361	6.711	0.529	NaN	6.169	167291.780	0.000	0.450
29.812	3.697	90.563	38.767	294.438	2.019	524.316	-156.606	6.716	0.529	NaN	5.928	167291.891	0.000	0.450
29.807	3.700	90.580	38.829	295.002	2.019	524.241	-156.519	6.719	0.530	NaN	5.884	167292.014	0.000	0.450
29.853	3.706	90.568	38.912	295.439	2.019	524.213	-156.505	6.730	0.530	NaN	5.740	167292.126	0.000	0.450
29.829	3.708	90.550	38.897	295.599	2.018	524.098	-156.414	6.729	0.531	NaN	5.955	167292.242	0.000	0.450
29.821	3.703	90.539	38.860	293.460	2.019	524.188	-156.510	6.723	0.530	NaN	5.682	167292.358	0.000	0.450
29.812	3.702	90.511	38.862	292.094	2.018	524.164	-156.515	6.722	0.530	NaN	5.842	167292.479	0.000	0.460
29.821	3.702	90.505	38.896	293.642	2.019	524.188	-156.543	6.723	0.530	NaN	5.759	167292.590	0.000	0.460
29.805	3.704	90.488	38.857	295.002	2.018	524.073	-156.453	6.723	0.530	NaN	5.720	167292.720	0.000	0.460
29.852	3.705	90.386	38.885	295.377	2.019	524.166	-156.642	6.729	0.530	NaN	5.661	167292.844	0.000	0.460
29.868	3.704	90.384	38.856	295.165	2.019	524.233	-156.708	6.730	0.531	NaN	5.789	167292.961	0.000	0.460
29.835	3.705	90.298	38.799	294.813	2.019	524.069	-156.639	6.728	0.531	NaN	5.758	167293.075	0.000	0.460
29.818	3.707	90.307	38.812	294.837	2.018	523.961	-156.528	6.729	0.531	NaN	5.787	167293.197	0.000	0.460
29.797	3.703	90.217	38.845	295.046	2.018	523.944	-156.602	6.724	0.530	NaN	5.660	167293.313	0.000	0.460
29.887	3.703	90.221	38.924	295.732	2.020	524.226	-156.863	6.733	0.531	NaN	5.677	167293.435	0.000	0.460
29.867	3.705	90.215	38.871	295.325	2.019	524.120	-156.770	6.732	0.531	NaN	6.109	167293.549	0.000	0.460
29.812	3.703	90.146	38.717	294.230	2.018	523.979	-156.705	6.725	0.530	NaN	5.820	167293.665	0.000	0.460
29.845	3.707	90.106	38.968	295.954	2.018	523.947	-156.716	6.733	0.531	NaN	6.144	167293.789	0.000	0.460
29.893	3.708	90.080	38.960	293.782	2.019	524.070	-156.857	6.738	0.531	NaN	5.866	167293.913	0.000	0.470
29.882	3.713	90.057	38.743	291.533	2.018	523.906	-156.727	6.742	0.532	NaN	5.964	167294.024	0.000	0.470
29.816	3.711	89.954	38.731	293.360	2.017	523.686	-156.622	6.735	0.531	NaN	5.682	167294.140	0.000	0.470
29.807	3.710	89.973	38.892	295.582	2.017	523.694	-156.610	6.733	0.531	NaN	6.277	167294.255	0.000	0.470
29.892	3.711	89.907	38.948	295.834	2.019	523.912	-156.881	6.742	0.532	NaN	5.990	167294.383	0.000	0.470
29.859	3.708	89.937	38.813	294.715	2.018	523.880	-156.822	6.736	0.531	NaN	5.651	167294.496	0.000	0.470
29.832	3.709	89.858	38.842	294.945	2.018	523.741	-156.769	6.735	0.531	NaN	6.155	167294.607	0.000	0.470
29.847	3.707	89.680	38.874	295.123	2.018	523.750	-156.956	6.736	0.531	NaN	5.785	167294.731	0.000	0.470
29.900	3.707	89.639	38.780	294.720	2.019	523.894	-157.133	6.741	0.532	NaN	6.138	167294.846	0.000	0.470
29.823	3.710	89.641	38.908	295.413	2.017	523.594	-156.848	6.736	0.532	NaN	5.748	167294.964	0.000	0.470
29.812	3.707	89.618	38.802	294.659	2.018	523.622	-156.897	6.732	0.531	NaN	6.499	167295.076	0.000	0.470
29.848	3.705	89.595	38.947	295.929	2.019	523.759	-157.049	6.734	0.531	NaN	5.941	167295.193	0.000	0.470
29.856	3.709	89.549	38.838	293.879	2.018	523.666	-157.008	6.739	0.532	NaN	5.870	167295.316	0.000	0.470
29.852	3.710	89.529	38.878	291.866	2.018	523.619	-156.984	6.740	0.532	NaN	5.842	167295.436	0.000	0.480
29.851	3.707	89.492	38.757	293.036	2.018	523.676	-157.074	6.737	0.532	NaN	5.736	167295.547	0.000	0.480
29.843	3.706	89.437	38.843	294.301	2.018	523.654	-157.108	6.735	0.531	NaN	6.267	167295.673	0.000	0.480
29.883	3.706	89.398	38.901	295.435	2.019	523.743	-157.231	6.740	0.532	NaN	6.451	167295.790	0.000	0.480
29.841	3.706	89.359	38.842	295.274	2.018	523.599	-157.135	6.736	0.532	NaN	6.153	167295.908	0.000	0.480
29.836	3.710	89.326	38.812	294.814	2.018	523.480	-157.056	6.739	0.532	NaN	6.276	167296.025	0.000	0.480
29.816	3.709	89.243	38.918	295.542	2.017	523.391	-157.055	6.737	0.532	NaN	6.290	167296.149	0.000	0.480
29.805	3.707	89.078	38.771	294.575	2.018	523.348	-157.179	6.734	0.532	NaN	5.821	167296.275	0.000	0.480
29.842	3.707	89.094	38.852	295.197	2.018	523.468	-157.276	6.738	0.532	NaN	6.035	167296.387	0.000	0.480
29.830	3.706	89.091	38.998	296.159	2.018	523.449	-157.262	6.736	0.532	NaN	6.341	167296.511	0.000	0.480
29.855	3.706	89.091	38.852	295.157	2.019	523.513	-157.321	6.739	0.532	NaN	5.729	167296.633	0.000	0.480
29.837	3.707	89.084	38.790	294.559	2.018	523.440	-157.260	6.738	0.532	NaN	6.015	167296.747	0.000	0.480
29.823	3.705	89.068	38.772	290.212	2.018	523.432	-157.269	6.735	0.532	NaN	6.197	167296.868	0.000	0.480
29.807	3.704	88.847	38.904	292.218	2.018	523.314	-157.379	6.733	0.532	NaN	6.437	167296.987	0.000	0.490
29.832	3.705	88.857	38.930	294.807	2.018	523.378	-157.429	6.736	0.532	NaN	6.173	167297.098	0.000	0.490
29.849	3.704	88.881	38.923	295.467	2.019	523.463	-157.485	6.737	0.532	NaN	6.158	167297.214	0.000	0.490
29.893	3.707	88.871	38.742	294.382	2.019	523.499	-157.530	6.745	0.532	NaN	6.180	167297.336	0.000	0.490
29.868	3.707	88.865	38.877	295.355	2.019	523.424	-157.464	6.743	0.532	NaN	6.445	167297.452	0.000	0.490
29.797	3.706	88.833	38.814	294.836	2.017	523.221	-157.306	6.734	0.532	NaN	6.208	167297.568	0.000	0.490
29.758	3.705	88.835	38.725	294.098	2.017	523.118	-157.206	6.730	0.532	NaN	6.401	167297.695	0.000	0.490
29.847	3.704	88.803	38.846	295.210	2.019	523.422	-157.524	6.737	0.532	NaN	6.550	167297.813	0.000	0.490
29.769	3.703	88.792	38.804	294.779	2.017	523.198	-157.325	6.728	0.531	NaN	6.289	167297.923	0.000	0.490
29.783	3.698	88.770	38.653	293.626	2.019	523.350	-157.489	6.725	0.531	NaN	6.207	167298.034	0.000	0.490
29.759	3.700	88.735	38.904	295.605	2.018	523.198	-157.381	6.725	0.531	NaN	6.265	167298.163	0.000	0.490
29.805	3.699	88.702	38.740	294.221	2.019	523.348	-157.556	6.730	0.531	NaN	6.557	167298.278	0.000	0.490
29.838	3.702	88.664	38.802	290.603	2.019	523.364	-157.608	6.736	0.532	NaN	6.783	167298.399	0.000	0.500
29.774	3.703	88.661	38.845	293.098	2.017	523.141	-157.402	6.730	0.532	NaN	6.407	167298.521	0.000	0.500
29.785	3.698	88.616	38.783	293.467	2.019	523.271	-157.569	6.727	0.531	NaN	6.175	167298.634	0.000	0.500
29.784	3.696	88.566	38.810	294.887	2.019	523.289	-157.636	6.725	0.531	NaN	6.379	167298.754	0.000	0.500
29.819	3.698	88.541	38.781	294.566	2.019	523.345	-157.714	6.731	0.531	NaN	6.027	167298.872	0.000	0.500
29.827	3.698	88.512	38.763	294.436	2.019	523.346	-157.744	6.732	0.532	NaN	6.555	167298.984	0.000	0.500
29.763	3.698	88.466	38.796	294.551	2.018	523.141	-157.597	6.725	0.531	NaN	6.630	167299.103	0.000	0.500
29.754	3.700	88.432	38.789	294.715	2.018	523.056	-157.551	6.726	0.531	NaN	6.300	167299.233	0.000	0.500
29.707	3.699	88.418	38.737	294.089	2.017	522.930	-157.446	6.720	0.531	NaN	6.469	167299.348	0.000	0.500
29.763	3.698	88.362	38.818	294.985	2.018	523.079	-157.642	6.726	0.531	NaN	6.488	167299.463	0.000	0.500
29.772	3.697	88.328	38.819	294.944	2.018	523.123	-157.718	6.726	0.531	NaN	6.253	167299.575	0.000	0.500
29.742	3.698	88.047	38.776	294.457	2.018	522.885	-157.775	6.725	0.531	NaN	6.122	167299.687	0.000	0.500
29.785	3.699	88.063	38.843	293.769	2.018	522.978	-157.847	6.732	0.532	NaN	6.353	167299.817	0.000	0.500
29.755	3.701	88.074	38.802	290.064	2.017	522.849	-157.714	6.730	0.532	NaN	6.189	167299.944	0.000	0.510
29.814	3.699	88.053	38.666	291.134	2.019	523.075	-157.948	6.734	0.532	NaN	6.553	167300.057	0.000	0.510
29.816	3.699	88.066	38.814	294.354	2.019	523.089	-157.948	6.734	0.532	NaN	6.793	167300.174	0.000	0.510
29.742	3.701	88.050	38.731	294.076	2.017	522.795	-157.687	6.729	0.532	NaN	6.626	167300.302	0.000	0.510
29.715	3.698	87.877	38.590	293.251	2.017	522.700	-157.771	6.724	0.532	NaN	6.409	167300.418	0.000	0.510
29.711	3.697	87.827	38.791	294.637	2.017	522.703	-157.824	6.723	0.531	NaN	6.581	167300.528	0.000	0.510
29.727	3.696	87.857	38.731	294.290	2.018	522.793	-157.878	6.723	0.531	NaN	6.559	167300.641	0.000	0.510
29.730	3.697	87.867	38.726	294.070	2.018	522.779	-157.855	6.724	0.532	NaN	6.062	167300.765	0.000	0.510
