"Normals:0","Normals:1","Normals:2","MMID","density","doublelevel","dx","level","machnumber","machnumberavg","pressure","pressureavg","qcriterion","reynoldsstressxx","reynoldsstressxy","reynoldsstressxz","reynoldsstressyy","reynoldsstressyz","reynoldsstresszz","temperature","tke","velocitymag","velocitymagavg","velocityx","velocityxavg","velocityy","velocityyavg","velocityz","velocityzavg","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.751445,0,0,-1,0.231107,0,0.004,10,2.01239,2.01317,19741.7,19756.3,-22328,1.91271,-0.0225671,0.00121349,1.06079,0.30972,0.793019,297.584,1.88326,695.925,696.296,695.917,696.282,-3.17936,-4.20291,0.574088,-0.344307,1,0.0369832,2.0315,0.0556542,-0.0254
0.751445,0,0,-1,0.231107,0,0.004,10,2.01239,2.01317,19741.7,19756.3,-22328,1.91271,-0.0225671,0.00121349,1.06079,0.30972,0.793019,297.584,1.88326,695.925,696.296,695.917,696.282,-3.17936,-4.20291,0.574088,-0.344307,1,0.0371419,2.0315,0.0558129,-0.0254
0.751445,0,0,-1,0.231107,0,0.004,10,2.01239,2.01317,19741.7,19756.3,-22328,1.91271,-0.0225671,0.00121349,1.06079,0.30972,0.793019,297.584,1.88326,695.925,696.296,695.917,696.282,-3.17936,-4.20291,0.574088,-0.344307,1,0.0373006,2.0315,0.0559716,-0.0254
0.751445,0,0,-1,0.231107,0,0.004,10,2.01239,2.01317,19741.7,19756.3,-22328,1.91271,-0.0225671,0.00121349,1.06079,0.30972,0.793019,297.584,1.88326,695.925,696.296,695.917,696.282,-3.17936,-4.20291,0.574088,-0.344307,1,0.0374593,2.0315,0.0561303,-0.0254
0.751445,0,0,-1,0.231107,0,0.004,10,2.01239,2.01317,19741.7,19756.3,-22328,1.91271,-0.0225671,0.00121349,1.06079,0.30972,0.793019,297.584,1.88326,695.925,696.296,695.917,696.282,-3.17936,-4.20291,0.574088,-0.344307,1,0.0376181,2.0315,0.0562891,-0.0254
0.751445,0,0,-1,0.231107,0,0.004,10,2.01239,2.01317,19741.7,19756.3,-22328,1.91271,-0.0225671,0.00121349,1.06079,0.30972,0.793019,297.584,1.88326,695.925,696.296,695.917,696.282,-3.17936,-4.20291,0.574088,-0.344307,1,0.0377768,2.0315,0.0564478,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0379355,2.0315,0.0566065,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0380942,2.0315,0.0567652,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.038253,2.0315,0.056924,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0384117,2.0315,0.0570827,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0385704,2.0315,0.0572414,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0387291,2.0315,0.0574001,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0388879,2.0315,0.0575589,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0390466,2.0315,0.0577176,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0392053,2.0315,0.0578763,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.039364,2.0315,0.058035,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0395228,2.0315,0.0581938,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0396815,2.0315,0.0583525,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0398402,2.0315,0.0585112,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0399989,2.0315,0.05867,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0401577,2.0315,0.0588287,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0403164,2.0315,0.0589874,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0404751,2.0315,0.0591461,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0406339,2.0315,0.0593049,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0407926,2.0315,0.0594636,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0409513,2.0315,0.0596223,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.04111,2.0315,0.059781,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0412688,2.0315,0.0599398,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0414275,2.0315,0.0600985,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0415862,2.0315,0.0602572,-0.0254
0.751445,0,0,-1,0.231598,0,0.004,10,2.01241,2.01509,19802.4,19787.7,9086.88,0.768475,-0.0287849,-0.0238573,0.677611,0.183147,0.467297,297.866,0.956692,696.262,697.108,696.255,697.096,-3.15083,-4.06834,0.607772,-0.331747,1,0.0417449,2.0315,0.0604159,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0419037,2.0315,0.0605747,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0420624,2.0315,0.0607334,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0422211,2.0315,0.0608921,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0423798,2.0315,0.0610508,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0425386,2.0315,0.0612096,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0426973,2.0315,0.0613683,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.042856,2.0315,0.061527,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0430147,2.0315,0.0616857,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0431735,2.0315,0.0618445,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0433322,2.0315,0.0620032,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0434909,2.0315,0.0621619,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0436497,2.0315,0.0623206,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0438084,2.0315,0.0624794,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0439671,2.0315,0.0626381,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0441258,2.0315,0.0627968,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0442846,2.0315,0.0629556,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0444433,2.0315,0.0631143,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.044602,2.0315,0.063273,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0447607,2.0315,0.0634317,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0449195,2.0315,0.0635905,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0450782,2.0315,0.0637492,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0452369,2.0315,0.0639079,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0453956,2.0315,0.0640666,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0455544,2.0315,0.0642254,-0.0254
0.751445,0,0,-1,0.231544,0,0.004,10,2.01543,2.01841,19796.6,19759,-4739.61,0.520256,-0.0361811,-0.0266628,0.473131,0.111817,0.309548,297.849,0.651467,697.285,698.117,697.277,698.104,-3.28433,-4.12729,0.695831,-0.323163,1,0.0457131,2.0315,0.0643841,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0458718,2.0315,0.0645428,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0460305,2.0315,0.0647015,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0461893,2.0315,0.0648603,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.046348,2.0315,0.065019,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0465067,2.0315,0.0651777,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0466654,2.0315,0.0653364,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0468242,2.0315,0.0654952,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0469829,2.0315,0.0656539,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0471416,2.0315,0.0658126,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0473003,2.0315,0.0659713,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0474591,2.0315,0.0661301,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0476178,2.0315,0.0662888,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0477765,2.0315,0.0664475,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0479353,2.0315,0.0666063,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.048094,2.0315,0.066765,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0482527,2.0315,0.0669237,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0484114,2.0315,0.0670824,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0485702,2.0315,0.0672412,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0487289,2.0315,0.0673999,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0488876,2.0315,0.0675586,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0490463,2.0315,0.0677173,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0492051,2.0315,0.0678761,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0493638,2.0315,0.0680348,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0495225,2.0315,0.0681935,-0.0254
0.751445,0,0,-1,0.231289,0,0.004,10,2.01754,2.01999,19766.2,19719.9,-2165.94,0.389542,-0.0342351,-0.0266231,0.328995,0.066876,0.228796,297.718,0.473667,697.862,698.466,697.853,698.454,-3.32019,-4.12242,0.728237,-0.308218,1,0.0496812,2.0315,0.0683522,-0.0254
0.751445,0,0,-1,0.231043,0,0.004,10,2.01884,2.0208,19737.1,19694.3,4361.28,0.314059,-0.0257839,-0.0293571,0.24026,0.0435036,0.186876,297.598,0.370598,698.17,698.614,698.163,698.603,-3.18163,-3.88177,0.620679,-0.383083,1,0.04984,2.0315,0.068511,-0.0254
0.751445,0,0,-1,0.231043,0,0.004,10,2.01884,2.0208,19737.1,19694.3,4361.28,0.314059,-0.0257839,-0.0293571,0.24026,0.0435036,0.186876,297.598,0.370598,698.17,698.614,698.163,698.603,-3.18163,-3.88177,0.620679,-0.383083,1,0.0499987,2.0315,0.0686697,-0.0254
0.751445,0,0,-1,0.231043,0,0.004,10,2.01884,2.0208,19737.1,19694.3,4361.28,0.314059,-0.0257839,-0.0293571,0.24026,0.0435036,0.186876,297.598,0.370598,698.17,698.614,698.163,698.603,-3.18163,-3.88177,0.620679,-0.383083,1,0.0501574,2.0315,0.0688284,-0.0254
0.751445,0,0,-1,0.231043,0,0.004,10,2.01884,2.0208,19737.1,19694.3,4361.28,0.314059,-0.0257839,-0.0293571,0.24026,0.0435036,0.186876,297.598,0.370598,698.17,698.614,698.163,698.603,-3.18163,-3.88177,0.620679,-0.383083,1,0.0503161,2.0315,0.0689871,-0.0254
0.751445,0,0,-1,0.231043,0,0.004,10,2.01884,2.0208,19737.1,19694.3,4361.28,0.314059,-0.0257839,-0.0293571,0.24026,0.0435036,0.186876,297.598,0.370598,698.17,698.614,698.163,698.603,-3.18163,-3.88177,0.620679,-0.383083,1,0.0504749,2.0315,0.0691459,-0.0254
0.751445,0,0,-1,0.231043,0,0.004,10,2.01884,2.0208,19737.1,19694.3,4361.28,0.314059,-0.0257839,-0.0293571,0.24026,0.0435036,0.186876,297.598,0.370598,698.17,698.614,698.163,698.603,-3.18163,-3.88177,0.620679,-0.383083,1,0.0506336,2.0315,0.0693046,-0.0254
