														
Stagnation Pressure	Static Pressure	Stagnation Temperature	Manifold Pressure	Tank Pressure	Mach Number	Velocity	Static Temperature	Mass Flow	Static Density	Reynold's Number	BL Pstatic	Time	X	Y
29.904	3.608	98.979	38.055	289.177	2.037	530.824	-154.365	6.588	0.513	NaN	-0.933	7819.098	0.000	0.110
29.876	3.608	98.989	38.262	290.788	2.036	530.753	-154.287	6.585	0.513	NaN	-0.974	7819.215	0.000	0.110
29.820	3.605	99.002	38.119	289.681	2.036	530.670	-154.194	6.576	0.512	NaN	-0.921	7819.331	0.000	0.110
29.880	3.603	99.015	38.066	289.433	2.037	530.894	-154.396	6.581	0.512	NaN	-0.910	7819.462	0.000	0.110
29.845	3.601	98.948	38.154	289.905	2.037	530.805	-154.377	6.576	0.512	NaN	-1.060	7819.589	0.000	0.110
29.881	3.603	98.840	38.117	289.665	2.037	530.822	-154.502	6.582	0.512	NaN	-0.876	7819.698	0.000	0.110
29.868	3.604	98.890	38.111	289.347	2.037	530.793	-154.424	6.580	0.512	NaN	-1.020	7819.806	0.000	0.110
29.824	3.602	98.930	38.157	285.366	2.036	530.712	-154.307	6.574	0.512	NaN	-0.916	7819.916	0.000	0.120
29.818	3.602	98.974	38.072	286.657	2.036	530.714	-154.264	6.574	0.512	NaN	-0.855	7820.037	0.000	0.120
29.869	3.603	98.775	38.233	289.225	2.037	530.764	-154.511	6.580	0.512	NaN	-0.803	7820.163	0.000	0.120
29.936	3.606	98.831	38.228	290.565	2.038	530.912	-154.596	6.590	0.513	NaN	-0.711	7820.280	0.000	0.120
29.900	3.609	98.885	38.266	290.763	2.037	530.763	-154.400	6.589	0.513	NaN	-0.711	7820.393	0.000	0.120
29.901	3.612	98.931	38.068	289.216	2.036	530.705	-154.299	6.592	0.513	NaN	-0.801	7820.516	0.000	0.120
29.878	3.612	98.972	38.253	290.611	2.036	530.657	-154.212	6.589	0.513	NaN	-0.629	7820.625	0.000	0.120
29.840	3.607	98.978	38.187	290.212	2.036	530.652	-154.201	6.581	0.512	NaN	-0.576	7820.736	0.000	0.120
29.885	3.612	98.880	38.132	289.822	2.036	530.626	-154.274	6.591	0.513	NaN	-0.557	7820.845	0.000	0.120
29.903	3.610	98.835	38.300	290.943	2.037	530.713	-154.402	6.591	0.513	NaN	-0.646	7820.955	0.000	0.120
29.844	3.609	98.872	38.220	290.540	2.035	530.571	-154.230	6.583	0.513	NaN	-0.601	7821.068	0.000	0.120
29.904	3.608	98.891	38.146	289.870	2.037	530.790	-154.420	6.588	0.513	NaN	-0.781	7821.190	0.000	0.120
29.816	3.606	98.857	38.182	289.267	2.035	530.552	-154.227	6.578	0.512	NaN	-0.803	7821.312	0.000	0.120
29.872	3.604	98.755	38.216	286.822	2.037	530.732	-154.501	6.582	0.512	NaN	-0.911	7821.432	0.000	0.130
29.936	3.604	98.818	38.291	288.947	2.038	530.951	-154.647	6.588	0.513	NaN	-0.694	7821.545	0.000	0.130
29.937	3.607	98.845	38.192	289.485	2.038	530.900	-154.571	6.591	0.513	NaN	-0.375	7821.667	0.000	0.130
29.878	3.609	98.855	38.155	289.939	2.036	530.674	-154.345	6.587	0.513	NaN	-0.399	7821.782	0.000	0.130
29.841	3.607	98.653	38.234	290.554	2.036	530.501	-154.382	6.583	0.513	NaN	-0.312	7821.904	0.000	0.130
29.886	3.607	98.710	38.317	291.263	2.037	530.681	-154.497	6.586	0.513	NaN	-0.408	7822.030	0.000	0.130
29.908	3.610	98.768	38.176	289.999	2.037	530.705	-154.462	6.591	0.513	NaN	-0.407	7822.155	0.000	0.130
29.957	3.612	98.791	38.278	290.745	2.037	530.817	-154.546	6.598	0.514	NaN	-0.151	7822.280	0.000	0.130
29.953	3.613	98.625	38.253	290.644	2.037	530.690	-154.591	6.600	0.514	NaN	-0.440	7822.397	0.000	0.130
29.916	3.613	98.676	38.174	290.068	2.036	530.590	-154.444	6.596	0.514	NaN	-0.436	7822.508	0.000	0.130
29.933	3.618	98.720	38.247	290.652	2.036	530.544	-154.356	6.602	0.514	NaN	-0.375	7822.627	0.000	0.130
29.929	3.617	98.756	38.288	290.899	2.036	530.565	-154.341	6.601	0.514	NaN	-0.351	7822.747	0.000	0.130
29.941	3.618	98.579	38.211	287.763	2.036	530.492	-154.448	6.604	0.514	NaN	-0.243	7822.867	0.000	0.130
29.936	3.616	98.607	38.302	288.388	2.036	530.565	-154.489	6.601	0.514	NaN	-0.406	7822.993	0.000	0.140
29.948	3.615	98.670	38.224	288.889	2.037	530.637	-154.495	6.601	0.514	NaN	-0.063	7823.104	0.000	0.140
29.925	3.615	98.694	38.248	290.610	2.036	530.576	-154.412	6.599	0.514	NaN	-0.066	7823.228	0.000	0.140
29.945	3.619	98.481	38.159	290.017	2.036	530.449	-154.504	6.606	0.515	NaN	-0.119	7823.349	0.000	0.140
29.926	3.618	98.534	38.324	291.310	2.036	530.444	-154.446	6.602	0.514	NaN	0.103	7823.478	0.000	0.140
29.938	3.616	98.559	38.276	290.799	2.036	530.536	-154.509	6.602	0.514	NaN	-0.027	7823.591	0.000	0.140
29.889	3.616	98.589	38.366	291.546	2.035	530.409	-154.358	6.596	0.514	NaN	-0.140	7823.718	0.000	0.140
29.933	3.613	98.581	38.262	290.784	2.037	530.602	-154.551	6.598	0.514	NaN	0.257	7823.845	0.000	0.140
29.925	3.610	98.600	38.424	291.835	2.037	530.669	-154.595	6.594	0.513	NaN	-0.133	7823.975	0.000	0.140
29.953	3.612	98.418	38.163	290.096	2.037	530.620	-154.730	6.600	0.514	NaN	-0.035	7824.089	0.000	0.140
29.982	3.613	98.408	38.333	291.317	2.038	530.669	-154.787	6.604	0.514	NaN	-0.175	7824.210	0.000	0.140
29.958	3.616	98.449	38.514	290.645	2.037	530.542	-154.626	6.604	0.514	NaN	0.019	7824.333	0.000	0.140
29.942	3.619	98.455	38.309	287.761	2.036	530.427	-154.510	6.605	0.515	NaN	0.018	7824.455	0.000	0.150
29.959	3.619	98.441	38.375	288.260	2.036	530.477	-154.571	6.607	0.515	NaN	0.191	7824.566	0.000	0.150
30.015	3.618	98.453	38.431	291.510	2.038	530.658	-154.732	6.613	0.515	NaN	0.005	7824.688	0.000	0.150
30.005	3.621	98.459	38.346	291.303	2.037	530.566	-154.638	6.614	0.515	NaN	0.366	7824.809	0.000	0.150
30.002	3.621	98.449	38.375	291.687	2.037	530.557	-154.640	6.614	0.515	NaN	0.428	7824.918	0.000	0.150
29.954	3.621	98.437	38.378	291.650	2.036	530.397	-154.499	6.609	0.515	NaN	0.302	7825.030	0.000	0.150
29.964	3.620	98.424	38.386	291.651	2.036	530.440	-154.553	6.610	0.515	NaN	0.490	7825.154	0.000	0.150
30.047	3.623	98.414	38.488	292.553	2.037	530.625	-154.740	6.620	0.516	NaN	0.372	7825.265	0.000	0.150
30.035	3.626	98.236	38.442	292.120	2.037	530.420	-154.722	6.624	0.516	NaN	0.286	7825.378	0.000	0.150
30.043	3.626	98.266	38.419	291.999	2.037	530.464	-154.734	6.624	0.516	NaN	0.258	7825.502	0.000	0.150
29.994	3.623	98.265	38.473	292.346	2.036	530.395	-154.669	6.616	0.515	NaN	0.039	7825.624	0.000	0.150
29.998	3.625	98.307	38.449	292.206	2.036	530.369	-154.602	6.618	0.516	NaN	0.321	7825.748	0.000	0.150
30.076	3.626	98.309	38.474	290.673	2.038	530.593	-154.814	6.627	0.516	NaN	0.430	7825.870	0.000	0.150
30.087	3.628	98.320	38.503	288.546	2.037	530.576	-154.787	6.630	0.516	NaN	0.274	7825.986	0.000	0.160
30.058	3.626	98.308	38.414	290.473	2.037	530.517	-154.743	6.626	0.516	NaN	0.625	7826.107	0.000	0.160
30.050	3.628	98.274	38.506	292.535	2.037	530.449	-154.711	6.626	0.516	NaN	0.514	7826.238	0.000	0.160
30.061	3.629	98.271	38.451	292.078	2.037	530.452	-154.717	6.628	0.516	NaN	0.544	7826.367	0.000	0.160
30.068	3.627	98.272	38.495	292.592	2.037	530.514	-154.775	6.628	0.516	NaN	0.388	7826.479	0.000	0.160
30.051	3.627	98.246	38.358	291.470	2.037	530.443	-154.734	6.626	0.516	NaN	0.518	7826.591	0.000	0.160
30.054	3.627	98.246	38.507	292.504	2.037	530.450	-154.741	6.627	0.516	NaN	0.549	7826.713	0.000	0.160
30.091	3.628	98.243	38.504	292.619	2.037	530.553	-154.842	6.631	0.516	NaN	0.594	7826.830	0.000	0.160
30.011	3.626	98.234	38.396	291.838	2.036	530.354	-154.661	6.621	0.516	NaN	0.590	7826.955	0.000	0.160
29.995	3.622	98.211	38.475	292.405	2.036	530.386	-154.715	6.616	0.515	NaN	0.502	7827.080	0.000	0.160
30.035	3.624	98.195	38.562	293.066	2.037	530.451	-154.793	6.622	0.516	NaN	0.485	7827.194	0.000	0.160
30.122	3.630	98.173	38.642	292.807	2.038	530.567	-154.925	6.636	0.517	NaN	0.636	7827.316	0.000	0.160
30.069	3.632	98.157	38.596	288.840	2.036	530.338	-154.722	6.633	0.517	NaN	0.355	7827.428	0.000	0.170
30.043	3.628	98.134	38.516	291.086	2.036	530.345	-154.753	6.627	0.516	NaN	0.575	7827.544	0.000	0.170
30.073	3.628	98.105	38.602	292.083	2.037	530.426	-154.859	6.630	0.516	NaN	0.790	7827.667	0.000	0.170
30.076	3.630	98.075	38.553	293.039	2.037	530.374	-154.839	6.632	0.517	NaN	0.805	7827.787	0.000	0.170
30.080	3.631	98.048	38.532	292.731	2.037	530.347	-154.840	6.634	0.517	NaN	0.746	7827.899	0.000	0.170
30.105	3.630	98.010	38.709	294.070	2.037	530.437	-154.964	6.635	0.517	NaN	0.700	7828.021	0.000	0.170
30.059	3.629	97.983	38.424	291.902	2.037	530.306	-154.867	6.630	0.517	NaN	0.778	7828.145	0.000	0.170
30.131	3.630	97.965	38.593	293.326	2.038	530.478	-155.048	6.639	0.517	NaN	0.568	7828.255	0.000	0.170
30.113	3.633	97.919	38.685	293.875	2.037	530.332	-154.955	6.640	0.517	NaN	0.802	7828.365	0.000	0.170
30.101	3.633	97.920	38.454	292.139	2.037	530.306	-154.929	6.638	0.517	NaN	0.958	7828.478	0.000	0.170
30.104	3.633	97.883	38.574	293.112	2.037	530.300	-154.961	6.639	0.517	NaN	0.864	7828.592	0.000	0.170
30.132	3.633	97.861	38.665	293.734	2.037	530.356	-155.037	6.643	0.518	NaN	0.842	7828.703	0.000	0.170
30.158	3.638	97.601	38.553	292.605	2.037	530.195	-155.142	6.651	0.518	NaN	0.864	7828.821	0.000	0.170
30.147	3.638	97.617	38.482	289.732	2.037	530.165	-155.098	6.650	0.518	NaN	0.950	7828.933	0.000	0.180
30.169	3.636	97.650	38.560	291.813	2.038	530.289	-155.183	6.651	0.518	NaN	0.834	7829.047	0.000	0.180
30.150	3.640	97.650	38.638	291.836	2.037	530.143	-155.044	6.652	0.519	NaN	0.978	7829.157	0.000	0.180
30.130	3.639	97.664	38.414	291.956	2.036	530.116	-155.004	6.649	0.518	NaN	1.014	7829.269	0.000	0.180
30.092	3.637	97.689	38.673	293.908	2.036	530.071	-154.936	6.643	0.518	NaN	0.934	7829.385	0.000	0.180
30.174	3.636	97.670	38.484	292.394	2.038	530.325	-155.198	6.651	0.518	NaN	1.074	7829.510	0.000	0.180
30.169	3.638	97.631	38.467	292.243	2.037	530.237	-155.152	6.653	0.518	NaN	0.889	7829.622	0.000	0.180
30.109	3.640	97.539	38.573	293.080	2.036	529.976	-154.995	6.648	0.518	NaN	0.980	7829.742	0.000	0.180
30.092	3.638	97.366	38.598	293.117	2.036	529.874	-155.072	6.646	0.518	NaN	0.684	7829.859	0.000	0.180
30.108	3.636	97.381	38.587	293.166	2.036	529.979	-155.156	6.646	0.518	NaN	1.239	7829.976	0.000	0.180
30.119	3.634	97.390	38.534	292.764	2.037	530.071	-155.235	6.645	0.518	NaN	0.891	7830.104	0.000	0.180
30.084	3.633	97.368	38.595	293.346	2.036	529.991	-155.181	6.640	0.518	NaN	0.987	7830.227	0.000	0.180
30.112	3.629	97.228	38.600	292.135	2.038	530.093	-155.419	6.640	0.518	NaN	0.952	7830.336	0.000	0.180
30.081	3.631	97.247	38.633	291.917	2.037	529.981	-155.292	6.638	0.518	NaN	1.157	7830.445	0.000	0.190
30.141	3.631	97.267	38.596	291.783	2.038	530.170	-155.453	6.644	0.518	NaN	1.241	7830.555	0.000	0.190
30.080	3.636	97.291	38.741	293.118	2.036	529.855	-155.128	6.644	0.518	NaN	1.154	7830.668	0.000	0.190
30.111	3.632	97.159	38.477	292.275	2.037	529.989	-155.388	6.643	0.518	NaN	1.218	7830.782	0.000	0.190
30.080	3.633	97.161	38.557	292.978	2.036	529.879	-155.281	6.641	0.518	NaN	1.005	7830.894	0.000	0.190
30.139	3.636	97.180	38.646	293.629	2.037	530.000	-155.377	6.650	0.518	NaN	1.095	7831.017	0.000	0.190
30.120	3.636	97.191	38.696	294.082	2.037	529.934	-155.304	6.648	0.518	NaN	1.312	7831.130	0.000	0.190
30.162	3.638	97.116	38.550	292.826	2.037	529.979	-155.422	6.655	0.519	NaN	1.283	7831.242	0.000	0.190
30.125	3.635	96.999	38.621	293.420	2.037	529.874	-155.439	6.649	0.519	NaN	0.993	7831.350	0.000	0.190
30.118	3.636	97.062	38.633	293.543	2.037	529.872	-155.373	6.648	0.518	NaN	1.178	7831.461	0.000	0.190
30.160	3.636	97.101	38.645	293.644	2.038	530.016	-155.471	6.652	0.519	NaN	1.478	7831.585	0.000	0.190
30.149	3.636	97.116	38.630	293.672	2.037	529.977	-155.420	6.652	0.519	NaN	1.095	7831.694	0.000	0.190
30.129	3.636	97.064	38.635	293.538	2.037	529.902	-155.400	6.650	0.519	NaN	1.107	7831.804	0.000	0.190
30.122	3.635	97.067	38.659	291.068	2.037	529.915	-155.410	6.648	0.518	NaN	1.181	7831.916	0.000	0.200
30.145	3.637	97.076	38.639	289.497	2.037	529.926	-155.411	6.652	0.519	NaN	1.436	7832.036	0.000	0.200
30.107	3.634	97.077	38.538	292.017	2.037	529.885	-155.371	6.646	0.518	NaN	1.349	7832.147	0.000	0.200
30.134	3.633	97.069	38.623	293.437	2.037	529.990	-155.478	6.647	0.518	NaN	1.393	7832.259	0.000	0.200
30.161	3.636	97.065	38.627	293.457	2.037	529.996	-155.489	6.653	0.519	NaN	1.553	7832.383	0.000	0.200
30.127	3.637	96.928	38.641	293.662	2.037	529.802	-155.440	6.651	0.519	NaN	1.524	7832.507	0.000	0.200
30.118	3.636	96.876	38.538	292.848	2.037	529.773	-155.465	6.650	0.519	NaN	1.359	7832.619	0.000	0.200
30.136	3.639	96.897	38.621	293.474	2.036	529.773	-155.444	6.654	0.519	NaN	1.256	7832.741	0.000	0.200
30.155	3.635	96.910	38.648	293.648	2.038	529.933	-155.583	6.652	0.519	NaN	1.396	7832.870	0.000	0.200
30.107	3.635	96.922	38.351	291.564	2.037	529.800	-155.445	6.647	0.518	NaN	1.571	7832.992	0.000	0.200
30.145	3.643	96.917	38.583	293.070	2.036	529.701	-155.356	6.659	0.519	NaN	1.671	7833.119	0.000	0.200
30.164	3.639	96.912	38.807	294.768	2.037	529.850	-155.502	6.658	0.519	NaN	1.455	7833.227	0.000	0.200
30.092	3.640	96.911	38.478	290.195	2.035	529.609	-155.274	6.651	0.519	NaN	1.542	7833.338	0.000	0.200
30.084	3.638	96.848	38.533	291.137	2.036	529.613	-155.341	6.648	0.519	NaN	1.227	7833.460	0.000	0.210
30.124	3.635	96.728	38.745	293.184	2.037	529.748	-155.589	6.650	0.519	NaN	1.649	7833.575	0.000	0.210
30.102	3.635	96.772	38.505	291.752	2.036	529.711	-155.511	6.648	0.519	NaN	1.491	7833.690	0.000	0.210
30.070	3.634	96.796	38.665	293.818	2.036	529.646	-155.424	6.643	0.518	NaN	1.712	7833.816	0.000	0.210
30.035	3.633	96.782	38.605	293.287	2.035	529.549	-155.345	6.639	0.518	NaN	1.547	7833.926	0.000	0.210
30.118	3.632	96.801	38.486	292.452	2.037	529.839	-155.602	6.646	0.518	NaN	1.797	7834.045	0.000	0.210
30.104	3.635	96.803	38.708	294.099	2.036	529.724	-155.491	6.648	0.519	NaN	1.616	7834.157	0.000	0.210
30.160	3.640	96.784	38.654	293.598	2.037	529.764	-155.548	6.658	0.519	NaN	1.767	7834.267	0.000	0.210
30.134	3.639	96.773	38.643	293.554	2.036	529.706	-155.505	6.655	0.519	NaN	1.677	7834.379	0.000	0.210
30.121	3.637	96.743	38.570	292.993	2.036	529.700	-155.528	6.652	0.519	NaN	1.963	7834.491	0.000	0.210
30.131	3.638	96.737	38.765	294.619	2.037	529.702	-155.537	6.654	0.519	NaN	1.479	7834.613	0.000	0.210
30.060	3.636	96.716	38.613	293.316	2.035	529.539	-155.401	6.644	0.518	NaN	1.507	7834.724	0.000	0.210
30.108	3.634	96.706	38.520	290.716	2.037	529.726	-155.590	6.647	0.519	NaN	1.509	7834.846	0.000	0.210
30.170	3.636	96.689	38.731	288.489	2.038	529.857	-155.732	6.656	0.519	NaN	1.551	7834.955	0.000	0.220
30.126	3.633	96.658	38.580	290.858	2.037	529.767	-155.678	6.649	0.519	NaN	1.653	7835.067	0.000	0.220
30.126	3.635	96.644	38.567	292.191	2.037	529.724	-155.650	6.651	0.519	NaN	1.877	7835.187	0.000	0.220
30.107	3.635	96.631	38.672	293.955	2.037	529.664	-155.606	6.649	0.519	NaN	2.086	7835.298	0.000	0.220
30.136	3.633	96.592	38.717	294.063	2.037	529.765	-155.742	6.651	0.519	NaN	1.813	7835.411	0.000	0.220
30.155	3.634	96.595	38.566	293.082	2.038	529.806	-155.778	6.653	0.519	NaN	1.782	7835.521	0.000	0.220
30.190	3.637	96.546	38.594	293.265	2.038	529.810	-155.830	6.660	0.519	NaN	1.910	7835.631	0.000	0.220
30.176	3.641	96.517	38.651	293.668	2.037	529.667	-155.723	6.662	0.520	NaN	1.798	7835.753	0.000	0.220
30.113	3.641	96.502	38.527	292.802	2.036	529.460	-155.542	6.656	0.520	NaN	1.788	7835.868	0.000	0.220
30.107	3.639	96.464	38.588	293.151	2.036	529.481	-155.600	6.654	0.519	NaN	1.977	7835.984	0.000	0.220
30.109	3.641	96.439	38.675	293.664	2.036	529.418	-155.564	6.656	0.520	NaN	1.576	7836.103	0.000	0.220
30.130	3.642	96.437	38.645	293.797	2.036	529.464	-155.610	6.659	0.520	NaN	1.871	7836.211	0.000	0.220
30.118	3.640	96.400	38.719	293.086	2.036	529.444	-155.629	6.657	0.520	NaN	1.841	7836.322	0.000	0.220
30.070	3.641	96.378	38.401	287.357	2.035	529.276	-155.490	6.652	0.519	NaN	1.924	7836.434	0.000	0.230
30.058	3.637	96.338	38.585	289.797	2.035	529.327	-155.578	6.647	0.519	NaN	1.820	7836.547	0.000	0.230
30.127	3.636	96.315	38.746	293.469	2.037	529.544	-155.808	6.654	0.519	NaN	1.806	7836.673	0.000	0.230
30.203	3.636	96.264	38.762	294.503	2.038	529.738	-156.044	6.662	0.520	NaN	2.013	7836.785	0.000	0.230
30.162	3.639	96.208	38.461	292.282	2.037	529.518	-155.891	6.661	0.520	NaN	2.128	7836.912	0.000	0.230
30.116	3.640	96.009	38.622	293.312	2.036	529.268	-155.851	6.658	0.520	NaN	2.068	7837.028	0.000	0.230
30.065	3.638	96.019	38.688	293.918	2.035	529.149	-155.728	6.652	0.519	NaN	2.072	7837.140	0.000	0.230
30.087	3.635	96.023	38.452	292.201	2.036	529.305	-155.873	6.651	0.519	NaN	2.158	7837.258	0.000	0.230
30.119	3.635	96.001	38.647	293.651	2.037	529.387	-155.973	6.654	0.519	NaN	2.171	7837.374	0.000	0.230
30.130	3.638	95.990	38.660	293.687	2.036	529.342	-155.941	6.658	0.520	NaN	1.912	7837.491	0.000	0.230
30.150	3.635	95.973	38.594	293.225	2.038	529.477	-156.087	6.657	0.520	NaN	2.111	7837.615	0.000	0.230
30.103	3.636	95.743	38.590	293.245	2.036	529.196	-156.049	6.655	0.520	NaN	1.983	7837.744	0.000	0.230
30.153	3.637	95.756	38.459	289.700	2.037	529.322	-156.155	6.661	0.520	NaN	2.228	7837.867	0.000	0.230
30.107	3.640	95.762	38.730	290.686	2.036	529.124	-155.962	6.659	0.520	NaN	2.145	7837.997	0.000	0.240
30.121	3.642	95.771	38.679	292.703	2.036	529.123	-155.952	6.662	0.520	NaN	2.199	7838.123	0.000	0.240
30.094	3.645	95.774	38.594	293.225	2.035	528.963	-155.796	6.662	0.520	NaN	2.222	7838.234	0.000	0.240
30.137	3.643	95.773	38.562	292.916	2.036	529.135	-155.961	6.665	0.521	NaN	2.079	7838.349	0.000	0.240
30.127	3.643	95.753	38.694	293.934	2.036	529.103	-155.950	6.664	0.520	NaN	2.235	7838.472	0.000	0.240
30.159	3.645	95.745	38.622	293.488	2.036	529.140	-155.994	6.670	0.521	NaN	2.368	7838.585	0.000	0.240
30.158	3.644	95.733	38.699	293.974	2.036	529.161	-156.025	6.668	0.521	NaN	2.271	7838.696	0.000	0.240
30.147	3.643	95.735	38.557	292.968	2.036	529.142	-156.005	6.667	0.521	NaN	2.561	7838.807	0.000	0.240
30.114	3.642	95.732	38.738	294.277	2.036	529.079	-155.948	6.662	0.520	NaN	2.184	7838.920	0.000	0.240
30.111	3.642	95.700	38.669	293.707	2.035	529.039	-155.942	6.662	0.520	NaN	2.432	7839.028	0.000	0.240
30.133	3.644	95.644	38.670	293.849	2.035	529.027	-155.987	6.667	0.521	NaN	2.472	7839.142	0.000	0.240
30.190	3.645	95.426	38.592	293.271	2.037	529.081	-156.256	6.675	0.521	NaN	2.225	7839.256	0.000	0.240
30.198	3.649	95.438	38.753	290.458	2.036	529.019	-156.185	6.679	0.522	NaN	2.312	7839.387	0.000	0.240
30.177	3.650	95.419	38.546	288.245	2.035	528.916	-156.107	6.678	0.522	NaN	2.325	7839.516	0.000	0.250
30.130	3.648	95.414	38.594	292.162	2.035	528.822	-156.022	6.671	0.521	NaN	2.756	7839.639	0.000	0.250
30.139	3.644	95.437	38.726	294.129	2.036	528.954	-156.125	6.669	0.521	NaN	2.355	7839.767	0.000	0.250
30.141	3.645	95.370	38.684	293.918	2.035	528.897	-156.138	6.670	0.521	NaN	2.421	7839.892	0.000	0.250
30.131	3.645	95.169	38.654	293.740	2.035	528.788	-156.234	6.670	0.521	NaN	2.463	7840.002	0.000	0.250
30.100	3.640	95.225	38.615	293.368	2.035	528.826	-156.214	6.662	0.521	NaN	2.372	7840.113	0.000	0.250
30.163	3.642	95.248	38.836	295.096	2.036	528.978	-156.337	6.670	0.521	NaN	2.256	7840.235	0.000	0.250
30.153	3.647	95.256	38.717	294.255	2.035	528.847	-156.204	6.674	0.521	NaN	2.853	7840.351	0.000	0.250
30.183	3.649	95.274	38.708	293.964	2.036	528.886	-156.223	6.679	0.522	NaN	2.960	7840.462	0.000	0.250
30.222	3.651	95.231	38.704	293.969	2.036	528.922	-156.301	6.685	0.522	NaN	2.705	7840.577	0.000	0.250
30.195	3.652	95.251	38.760	294.466	2.035	528.831	-156.193	6.683	0.522	NaN	1.990	7840.689	0.000	0.250
30.204	3.654	95.215	38.630	292.239	2.035	528.799	-156.199	6.686	0.522	NaN	2.328	7840.816	0.000	0.250
30.172	3.656	95.255	38.760	291.787	2.034	528.671	-156.037	6.685	0.522	NaN	2.686	7840.938	0.000	0.260
30.172	3.654	95.244	38.767	292.213	2.035	528.709	-156.085	6.683	0.522	NaN	2.663	7841.051	0.000	0.260
30.219	3.648	95.092	38.723	293.344	2.037	528.929	-156.445	6.683	0.522	NaN	2.607	7841.166	0.000	0.260
30.178	3.653	94.936	38.735	294.297	2.035	528.619	-156.307	6.684	0.522	NaN	2.378	7841.278	0.000	0.260
30.230	3.655	94.869	38.659	293.711	2.036	528.688	-156.440	6.692	0.523	NaN	2.642	7841.394	0.000	0.260
30.177	3.656	94.745	38.636	293.664	2.034	528.441	-156.329	6.688	0.523	NaN	2.879	7841.512	0.000	0.260
30.150	3.654	94.762	38.704	294.088	2.034	528.432	-156.303	6.683	0.523	NaN	2.925	7841.624	0.000	0.260
30.138	3.653	94.639	38.600	293.229	2.034	528.357	-156.355	6.682	0.523	NaN	2.590	7841.745	0.000	0.260
30.261	3.655	94.693	38.774	294.575	2.036	528.683	-156.611	6.697	0.523	NaN	2.620	7841.867	0.000	0.260
30.239	3.656	94.566	38.802	294.775	2.036	528.543	-156.605	6.696	0.523	NaN	2.956	7841.988	0.000	0.260
30.144	3.657	94.623	38.662	293.735	2.033	528.263	-156.282	6.687	0.523	NaN	2.626	7842.109	0.000	0.260
30.164	3.654	94.483	38.789	294.687	2.034	528.321	-156.477	6.687	0.523	NaN	3.011	7842.223	0.000	0.260
30.197	3.655	94.555	38.792	293.869	2.035	528.440	-156.518	6.690	0.523	NaN	2.802	7842.333	0.000	0.260
30.247	3.655	94.610	38.726	291.573	2.036	528.617	-156.630	6.695	0.523	NaN	2.658	7842.444	0.000	0.270
30.243	3.657	94.629	38.757	292.170	2.035	528.552	-156.550	6.697	0.524	NaN	3.229	7842.556	0.000	0.270
30.220	3.656	94.657	38.794	293.589	2.035	528.531	-156.503	6.693	0.523	NaN	3.004	7842.671	0.000	0.270
30.175	3.657	94.668	38.694	294.019	2.034	528.375	-156.342	6.690	0.523	NaN	3.023	7842.786	0.000	0.270
30.137	3.652	94.665	38.763	294.408	2.034	528.382	-156.353	6.681	0.522	NaN	2.869	7842.896	0.000	0.270
30.166	3.655	94.658	38.682	294.004	2.034	528.403	-156.380	6.686	0.523	NaN	2.746	7843.013	0.000	0.270
30.261	3.656	94.654	38.845	295.100	2.036	528.640	-156.609	6.698	0.524	NaN	3.100	7843.124	0.000	0.270
30.234	3.662	94.625	38.745	294.345	2.035	528.412	-156.422	6.701	0.524	NaN	3.083	7843.248	0.000	0.270
30.184	3.655	94.569	38.514	292.676	2.035	528.405	-156.470	6.689	0.523	NaN	2.822	7843.366	0.000	0.270
30.173	3.656	94.354	38.977	295.955	2.034	528.236	-156.526	6.691	0.523	NaN	2.893	7843.478	0.000	0.270
30.230	3.656	94.368	39.015	296.306	2.035	528.427	-156.692	6.696	0.524	NaN	3.016	7843.599	0.000	0.270
30.201	3.661	94.370	38.760	294.415	2.034	528.209	-156.483	6.698	0.524	NaN	3.089	7843.726	0.000	0.270
30.251	3.664	94.372	38.742	292.503	2.035	528.297	-156.565	6.706	0.525	NaN	3.105	7843.840	0.000	0.270
30.227	3.663	94.346	38.949	291.395	2.034	528.227	-156.524	6.703	0.524	NaN	2.878	7843.957	0.000	0.280
30.202	3.661	94.329	38.927	294.681	2.034	528.193	-156.509	6.698	0.524	NaN	3.347	7844.089	0.000	0.280
30.165	3.659	94.164	38.703	293.890	2.034	528.058	-156.546	6.693	0.524	NaN	3.196	7844.213	0.000	0.280
30.285	3.658	94.184	38.786	294.756	2.036	528.449	-156.898	6.705	0.524	NaN	3.363	7844.336	0.000	0.280
30.248	3.662	94.209	38.940	295.826	2.035	528.258	-156.691	6.704	0.524	NaN	3.546	7844.450	0.000	0.280
30.204	3.664	94.201	38.847	295.077	2.034	528.067	-156.518	6.702	0.524	NaN	2.959	7844.573	0.000	0.280
30.214	3.663	94.020	38.733	294.347	2.034	528.030	-156.664	6.703	0.525	NaN	3.111	7844.688	0.000	0.280
30.223	3.665	94.037	38.894	295.383	2.034	528.023	-156.640	6.706	0.525	NaN	3.104	7844.801	0.000	0.280
30.208	3.661	94.077	38.772	294.588	2.034	528.102	-156.674	6.700	0.524	NaN	3.149	7844.921	0.000	0.280
30.196	3.656	94.084	38.710	294.063	2.035	528.192	-156.753	6.694	0.524	NaN	3.457	7845.042	0.000	0.280
30.216	3.656	93.910	38.739	294.367	2.035	528.171	-156.907	6.697	0.524	NaN	3.137	7845.152	0.000	0.280
